SourceTitle	TargetTitle	Length	Ratio	SourcePlace	TargetPlace	SourceText	TargetText
radcliffe_udolpho_45_g	walpole_castleofotranto_2_g	31	0.9354838709677419	5861	40	 retired to her apartment, and 	 retired to her apartment, was 
radcliffe_udolpho_45_g	walpole_castleofotranto_2_g	30	0.9333333333333333	25281	34943	 the meaning of the words we u	 the meaning of the words he h
radcliffe_udolpho_45_g	doyle_adventures_6_d	30	0.9	12393	13677	 in the neighbourhood, and, re	 in the neighbourhood, and in 
radcliffe_udolpho_45_g	radcliffe_udolpho_56_g	38	0.9736842105263158	2395	1987	 with the temper of her mind, and she 	 with the temper of her mind; and she 
radcliffe_udolpho_45_g	radcliffe_udolpho_56_g	30	0.9333333333333333	5819	12703	. When they returned to the ch	. When they returned to the su
radcliffe_udolpho_45_g	radcliffe_udolpho_56_g	30	0.9333333333333333	13742	875	 inhabitants of the chateau to	 inhabitants of the chateau we
radcliffe_udolpho_45_g	radcliffe_udolpho_56_g	36	0.9166666666666666	19733	7908	e was silent a moment; and then adde	e was silent a moment, and then said
radcliffe_udolpho_45_g	radcliffe_udolpho_56_g	30	0.9333333333333333	26386	7304	s, with an air of reserve, min	s, with an air of reserve, and
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	39	0.9487179487179487	5535	1608	, respecting the estates of the late Ma	, respecting the estates of her late au
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9	6668	24610	,' said the Count, 'and is at 	,' said the Count, 'and I was 
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9	13407	5173	s increased to an excess, that	s increased to an excess, whic
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9	14198	40035	 retirement of her convent, bu	 retirement of the convent, as
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	31	0.9354838709677419	15529	6241	 the Marchioness de Villeroi's 	 the Marchioness de Villeroi; b
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9	16855	26483	t an opportunity of declaring 	t an opportunity of rendering 
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9333333333333333	21990	28802	 regard for your happiness, an	 regard for your happiness, co
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	33	0.9090909090909091	22585	40035	 retirement of the convent, where	 retirement of the convent, as we
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	34	0.9117647058823529	24454	7552	any years have passed since the Ma	any years have passed, since it ha
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	30	0.9	25513	25183	 is nothing extraordinary,' re	 is nothing extraordinary; eve
radcliffe_udolpho_45_g	radcliffe_udolpho_38_g	38	0.9210526315789473	26113	19246	 circumstances, that have occurred at 	 circumstances, that had occurred to h
radcliffe_udolpho_45_g	austen_northangerabbey_18_g	30	0.9	27455	802	tation, and, remembering her f	tation, and remembering how of
radcliffe_udolpho_45_g	radcliffe_udolpho_51_g	30	0.9666666666666667	5332	13641	 restrain her tears, while she	 restrain her tears, while The
radcliffe_udolpho_45_g	radcliffe_udolpho_51_g	30	0.9	6192	5122	 some accident had befallen Lu	 some accident has befallen hi
radcliffe_udolpho_45_g	radcliffe_udolpho_51_g	30	0.9	12491	21909	 for a considerable time, and 	 for a considerable time, unab
radcliffe_udolpho_45_g	radcliffe_udolpho_51_g	30	0.9	12491	25436	 for a considerable time, and 	 for a considerable time, to a
radcliffe_udolpho_45_g	radcliffe_udolpho_51_g	42	0.9047619047619048	24693	5619	 acquainted with circumstances, that enabl	 acquainted with circumstances, that will 
radcliffe_udolpho_45_g	radcliffe_udolpho_5_g	30	0.9333333333333333	339	8775	, on the preceding night, he w	, on the preceding night, his 
radcliffe_udolpho_45_g	radcliffe_udolpho_5_g	30	0.9	9023	4769	 they perceived, that the man 	 they perceived that they had 
radcliffe_udolpho_45_g	radcliffe_udolpho_17_g	32	0.90625	339	3824	, on the preceding night, he was	, on the preceding night. The la
radcliffe_udolpho_45_g	radcliffe_udolpho_52_g	30	1.0	17238	3572	 the impropriety of remaining 	 the impropriety of remaining 
radcliffe_udolpho_45_g	radcliffe_udolpho_52_g	35	0.9142857142857143	23306	10949	that the chateau was haunted, that 	that the chateau was haunted, and, 
radcliffe_udolpho_45_g	radcliffe_udolpho_24_g	50	0.92	6186	870	, that some accident had befallen Ludovico, whom t	, that some accident had befallen Ludovico, and th
radcliffe_udolpho_45_g	radcliffe_udolpho_24_g	30	0.9	25376	10144	 she rose from her seat, and w	 she rose from her bed, and we
radcliffe_udolpho_45_g	collins_moonstone_89_d	33	0.9090909090909091	12393	23487	 in the neighbourhood, and, retir	 in the neighbourhood, and went i
radcliffe_udolpho_45_g	radcliffe_udolpho_7_g	31	0.9032258064516129	340	2722	 on the preceding night, he was	 on the preceding night, where 
radcliffe_udolpho_45_g	radcliffe_udolpho_7_g	30	0.9	4825	3965	, and, before she could recove	, and, before she could reach 
radcliffe_udolpho_45_g	poe_usher_1_g	30	0.9666666666666667	12195	27266	, having secured the door of t	, having secured the door of i
radcliffe_udolpho_45_g	radcliffe_udolpho_39_g	30	0.9	12491	663	 for a considerable time, and 	 for a considerable time, unab
radcliffe_udolpho_45_g	radcliffe_udolpho_39_g	30	0.9	19730	5561	' He was silent a moment; and 	' He was silent a moment, as i
radcliffe_udolpho_45_g	radcliffe_udolpho_23_g	33	0.9090909090909091	7198	14378	, it appeared probable, that Ludo	, it appeared probable, that noth
radcliffe_udolpho_45_g	radcliffe_udolpho_23_g	33	1.0	12195	20713	, having secured the door of the 	, having secured the door of the 
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	31	0.9032258064516129	340	209	 on the preceding night, he was	 on the preceding night; she ha
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	30	0.9666666666666667	340	2534	 on the preceding night, he wa	 on the preceding night, she w
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	30	0.9	9643	206	 as on the preceding night, bu	 as on the preceding night; sh
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	32	0.90625	9643	2531	 as on the preceding night, but 	 as on the preceding night, she 
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	32	0.90625	12491	1754	 for a considerable time, and wh	 for a considerable time, on the
radcliffe_udolpho_45_g	radcliffe_udolpho_29_g	30	0.9	12491	8260	 for a considerable time, and 	 for a considerable time, when
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	30	0.9	4449	2997	ed to believe, that she had th	ed to believe that she had con
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	32	0.90625	12364	17763	 not only in the chateau, but in	 not only the chateau, but its n
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	32	0.90625	13848	650	e of the late Marchioness and wi	e of the late Marchioness de Vil
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	32	0.90625	13848	18210	e of the late Marchioness and wi	e of the late Marchioness de Vil
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	38	0.9210526315789473	15369	23004	 silence, concerning what she had alre	 silence, concerning what she had seen
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	34	0.9117647058823529	15437	260	s of an extraordinary nature; and 	s of an extraordinary nature now w
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	36	0.9166666666666666	15526	1840	 of the Marchioness de Villeroi's de	 of the Marchioness de Villeroi, we 
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	34	0.9411764705882353	15526	18957	 of the Marchioness de Villeroi's 	 of the Marchioness de Villeroi, a
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	31	0.9354838709677419	15529	23085	 the Marchioness de Villeroi's 	 the Marchioness de Villeroi to
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	33	0.9393939393939394	17211	18712	 more sensible than ever of the i	 more sensible, than ever, of thi
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	30	0.9666666666666667	24185	260	s of an extraordinary nature, 	s of an extraordinary nature n
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	31	1.0	24225	3647	 the late Marquis de Villeroi, 	 the late Marquis de Villeroi, 
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	30	0.9	24233	6180	e Marquis de Villeroi, and amo	e Marquis de Villeroi, and her
radcliffe_udolpho_45_g	radcliffe_udolpho_55_g	31	0.9032258064516129	24316	13051	 quitted Chateau-le-Blanc, and 	 quitted Chateau-le-Blanc, to w
radcliffe_udolpho_45_g	collins_moonstone_47_d	32	0.90625	23033	14744	r conversation on this subject, 	r conversation on the subject of
radcliffe_udolpho_45_g	lewis_monk_2_g	33	0.9090909090909091	339	51923	, on the preceding night, he was 	, on the preceding night, He had 
radcliffe_udolpho_45_g	radcliffe_udolpho_46_g	46	0.9130434782608695	5547	291	 the estates of the late Madame Montoni, he, w	 the estates of the late Madame Montoni; and, 
radcliffe_udolpho_45_g	radcliffe_udolpho_46_g	41	0.975609756097561	5547	1770	 the estates of the late Madame Montoni, 	 the estates of the late Madame Montoni; 
radcliffe_udolpho_45_g	radcliffe_udolpho_46_g	30	0.9333333333333333	21330	2295	he pleasure, with which she sh	he pleasure, with which she re
radcliffe_udolpho_45_g	radcliffe_udolpho_26_g	35	0.9142857142857143	339	1994	, on the preceding night, he was ob	, on the preceding night, she now b
radcliffe_udolpho_45_g	radcliffe_udolpho_1_g	30	0.9333333333333333	17916	37934	, my dear sir,' said she, 'and	, my dear sir,' said she, 'sin
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	30	0.9	4155	23637	 her first impulse was to avoi	 her first impulse was to hast
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	42	0.9047619047619048	4434	23217	 she was inclined to believe, that she had	 she was inclined to believe, that this wa
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	32	0.90625	5771	5357	e, in which Valancourt had no lo	e, in which Valancourt had been 
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	30	0.9	16814	11901	. On the following day, howeve	. On the following day, theref
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	30	0.9333333333333333	20307	33833	 my dear sir,' said Emily, whi	 my dear sir,' said Emily, poi
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	30	0.9	20307	34762	 my dear sir,' said Emily, whi	 my dear sir?' said Emily, in 
radcliffe_udolpho_45_g	radcliffe_udolpho_6_g	31	0.9032258064516129	20307	39849	 my dear sir,' said Emily, whil	 my dear sir,' said Emily, anxi
radcliffe_udolpho_45_g	shelley_frankenstein_46_g	30	0.9	6758	1599	 to gain admittance to the cha	 to gain admittance to the pri
radcliffe_udolpho_45_g	lewis_monk_9_g	33	0.9090909090909091	11109	40116	he had been reading, and the remn	he had been reading, and the Room
radcliffe_udolpho_45_g	christie_styles_13_d	40	0.95	4438	2782	 was inclined to believe, that she had t	 was inclined to believe that he had not
radcliffe_udolpho_45_g	doyle_adventures_12_d	30	0.9	13136	41141	to a state of sensibility, whi	to a state of insensibility th
radcliffe_udolpho_45_g	doyle_scarlet_13_d	30	0.9	26601	5603	 the crime of which he was sus	 the crime for which he was pu
radcliffe_udolpho_45_g	radcliffe_udolpho_16_g	30	0.9	340	16325	 on the preceding night, he wa	 on the preceding night. The c
radcliffe_udolpho_45_g	radcliffe_udolpho_16_g	34	0.9117647058823529	4301	17582	 she remembered the music she had 	 she remembered the scene she had 
radcliffe_udolpho_45_g	radcliffe_udolpho_16_g	30	0.9	9643	16322	 as on the preceding night, bu	 as on the preceding night. Th
radcliffe_udolpho_45_g	radcliffe_udolpho_16_g	31	1.0	23034	47538	 conversation on this subject, 	 conversation on this subject, 
radcliffe_udolpho_45_g	radcliffe_udolpho_25_g	33	0.9090909090909091	338	2820	d, on the preceding night, he was	d, on the preceding night, had sh
radcliffe_udolpho_45_g	radcliffe_udolpho_25_g	31	0.9032258064516129	338	19331	d, on the preceding night, he w	d, on the preceding night, and 
radcliffe_udolpho_45_g	radcliffe_udolpho_25_g	33	0.9090909090909091	4442	18263	 inclined to believe, that she ha	 inclined to believe, that there 
radcliffe_udolpho_45_g	radcliffe_udolpho_25_g	30	0.9	19730	12614	' He was silent a moment; and 	' He was silent a moment, as i
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	30	0.9333333333333333	2058	18909	, she seated herself on the br	, she seated herself on the la
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	34	0.9117647058823529	4241	18237	 with hasty steps, towards the cha	 with hasty steps towards the stai
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	30	0.9	4760	45761	ing this to be Valancourt. The	ing this to be Valancourt, tha
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	31	0.9032258064516129	6037	46163	 more loudly than before, after	 more loudly than before, and t
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	33	0.9090909090909091	7049	32682	, that opened from a gallery, lea	, that opened from the gallery, a
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	31	0.9032258064516129	8732	7818	 stumbled over something, and f	 stumbled over something, that 
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	31	0.9032258064516129	10419	49995	ed through the casements, next 	ed through the casements, and t
radcliffe_udolpho_45_g	radcliffe_udolpho_33_g	30	0.9	12491	36282	 for a considerable time, and 	 for a considerable time, unab
radcliffe_udolpho_45_g	shelley_frankenstein_53_g	30	0.9	15841	12665	 manner surprised and alarmed 	 manner surprised and pleased 
radcliffe_udolpho_45_g	radcliffe_udolpho_15_g	32	0.90625	25737	2317	 sometimes, thought, that there 	 sometimes thought that their fi
radcliffe_udolpho_45_g	radcliffe_udolpho_36_g	30	0.9	5830	7181	 returned to the chateau, Emil	 returned to the chateau, inst
radcliffe_udolpho_45_g	radcliffe_udolpho_36_g	32	0.96875	6586	8262	 the north side of the chateau, 	 the north-side of the chateau, 
radcliffe_udolpho_45_g	radcliffe_udolpho_36_g	30	0.9	22551	29883	 herself once more in the tran	 herself once more in the same
radcliffe_udolpho_45_g	radcliffe_udolpho_36_g	32	0.90625	22907	21167	 the convent parlour, where she 	 the convent parlour, while the 
radcliffe_udolpho_45_g	christie_secretadversary_26_d	32	0.90625	12393	2512	 in the neighbourhood, and, reti	 in the neighbourhood, and, if n
radcliffe_udolpho_45_g	christie_styles_11_d	32	0.90625	23034	7523	 conversation on this subject, a	 conversation on the subject. La
radcliffe_udolpho_45_g	radcliffe_udolpho_34_g	30	0.9	1928	6051	 these circumstances to her fa	 these circumstances to the Ch
radcliffe_udolpho_45_g	radcliffe_udolpho_34_g	35	0.9428571428571428	7580	31405	 appeared, on the first glance, to 	 appeared, on the first glance, as 
radcliffe_udolpho_45_g	austen_northangerabbey_2_g	30	0.9	17290	11919	 she immediately sought the Co	 she immediately thought the e
radcliffe_udolpho_45_g	lewis_monk_4_g	37	0.918918918918919	13195	45203	 the influence of superstition in gen	 the influence of superstition and we
radcliffe_udolpho_45_g	lewis_monk_4_g	30	0.9	16859	9293	 opportunity of declaring the 	 opportunity of declaring our 
radcliffe_udolpho_45_g	radcliffe_udolpho_50_g	30	0.9	13384	25392	 of the Count's servants incre	 of the Count's servants retur
radcliffe_udolpho_45_g	radcliffe_udolpho_50_g	31	0.9032258064516129	13384	54578	 of the Count's servants increa	 of the Count's servants were a
radcliffe_udolpho_45_g	radcliffe_udolpho_50_g	30	0.9	15377	47990	, concerning what she had alre	, concerning what she had over
radcliffe_udolpho_45_g	radcliffe_udolpho_50_g	34	0.9117647058823529	21727	38592	ed distressed, and remained silent	ed distressed, and remained seated
radcliffe_udolpho_45_g	radcliffe_udolpho_18_g	30	0.9333333333333333	6192	40491	 some accident had befallen Lu	 some accident had befallen he
radcliffe_udolpho_45_g	radcliffe_udolpho_13_g	31	0.9032258064516129	4442	43715	 inclined to believe, that she 	 inclined to believe, that it w
radcliffe_udolpho_45_g	radcliffe_udolpho_13_g	31	0.9032258064516129	5861	11142	 retired to her apartment, and 	 retired to her apartment, to t
radcliffe_udolpho_45_g	radcliffe_udolpho_13_g	33	0.9696969696969697	7091	28415	 the great stair-case into the la	 the great stair-case into the ha
radcliffe_udolpho_45_g	radcliffe_udolpho_13_g	33	0.9090909090909091	11396	5254	ness in his manner, that expresse	ness in his manner, that extremel
